crossover_Hz,freq_Hz,theta_deg,spl_norm_dB
1450,1355.59,-75.0,-11.8100
1450,1355.59,-70.0,-13.2404
1450,1355.59,-65.0,-15.1958
1450,1355.59,-60.0,-17.1472
1450,1355.59,-55.0,-16.9185
1450,1355.59,-50.0,-14.0516
1450,1355.59,-45.0,-10.8777
1450,1355.59,-40.0,-8.2073
1450,1355.59,-35.0,-6.0495
1450,1355.59,-30.0,-4.3141
1450,1355.59,-25.0,-2.9282
1450,1355.59,-20.0,-1.8421
1450,1355.59,-15.0,-1.0233
1450,1355.59,-10.0,-0.4510
1450,1355.59,-5.0,-0.1122
1450,1355.59,0.0,0.0000
1450,1355.59,5.0,-0.1122
1450,1355.59,10.0,-0.4510
1450,1355.59,15.0,-1.0233
1450,1355.59,20.0,-1.8421
1450,1355.59,25.0,-2.9282
1450,1355.59,30.0,-4.3141
1450,1355.59,35.0,-6.0495
1450,1355.59,40.0,-8.2073
1450,1355.59,45.0,-10.8777
1450,1355.59,50.0,-14.0516
1450,1355.59,55.0,-16.9185
1450,1355.59,60.0,-17.1472
1450,1355.59,65.0,-15.1958
1450,1355.59,70.0,-13.2404
1450,1355.59,75.0,-11.8100
1450,1355.59,80.0,-10.8702
1450,1355.59,85.0,-10.3401
1450,1355.59,90.0,-10.1689
1450,1376.96,-90.0,-9.7529
1450,1376.96,-85.0,-9.9265
1450,1376.96,-80.0,-10.4675
1450,1376.96,-75.0,-11.4423
1450,1376.96,-70.0,-12.9821
1450,1376.96,-65.0,-15.2968
1450,1376.96,-60.0,-18.3858
1450,1376.96,-55.0,-19.4845
1450,1376.96,-50.0,-15.8184
1450,1376.96,-45.0,-11.8609
1450,1376.96,-40.0,-8.7845
1450,1376.96,-35.0,-6.4050
1450,1376.96,-30.0,-4.5368
1450,1376.96,-25.0,-3.0658
1450,1376.96,-20.0,-1.9229
1450,1376.96,-15.0,-1.0661
1450,1376.96,-10.0,-0.4692
1450,1376.96,-5.0,-0.1166
1450,1376.96,0.0,0.0000
1450,1376.96,5.0,-0.1166
1450,1376.96,10.0,-0.4692
1450,1376.96,15.0,-1.0661
1450,1376.96,20.0,-1.9229
1450,1376.96,25.0,-3.0658
1450,1376.96,30.0,-4.5368
1450,1376.96,35.0,-6.4050
1450,1376.96,40.0,-8.7845
1450,1376.96,45.0,-11.8609
1450,1376.96,50.0,-15.8184
1450,1376.96,55.0,-19.4845
1450,1376.96,60.0,-18.3858
1450,1376.96,65.0,-15.2968
1450,1376.96,70.0,-12.9821
1450,1376.96,75.0,-11.4423
1450,1376.96,80.0,-10.4675
1450,1376.96,85.0,-9.9265
1450,1376.96,90.0,-9.7529
1450,1398.33,-90.0,-9.2494
1450,1398.33,-85.0,-9.4198
1450,1398.33,-80.0,-9.9520
1450,1398.33,-75.0,-10.9181
1450,1398.33,-70.0,-12.4712
1450,1398.33,-65.0,-14.9249
1450,1398.33,-60.0,-18.8768
1450,1398.33,-55.0,-22.7979
1450,1398.33,-50.0,-18.0008
1450,1398.33,-45.0,-12.9186
1450,1398.33,-40.0,-9.3716
1450,1398.33,-35.0,-6.7581
1450,1398.33,-30.0,-4.7556
1450,1398.33,-25.0,-3.2002
1450,1398.33,-20.0,-2.0016
1450,1398.33,-15.0,-1.1077
1450,1398.33,-10.0,-0.4869
1450,1398.33,-5.0,-0.1210
1450,1398.33,0.0,0.0000
1450,1398.33,5.0,-0.1210
1450,1398.33,10.0,-0.4869
1450,1398.33,15.0,-1.1077
1450,1398.33,20.0,-2.0016
1450,1398.33,25.0,-3.2002
1450,1398.33,30.0,-4.7556
1450,1398.33,35.0,-6.7581
1450,1398.33,40.0,-9.3716
1450,1398.33,45.0,-12.9186
1450,1398.33,50.0,-18.0008
1450,1398.33,55.0,-22.7979
1450,1398.33,60.0,-18.8768
1450,1398.33,65.0,-14.9249
1450,1398.33,70.0,-12.4712
1450,1398.33,75.0,-10.9181
1450,1398.33,80.0,-9.9520
1450,1398.33,85.0,-9.4198
1450,1398.33,90.0,-9.2494
1450,1419.70,-90.0,-8.6956
1450,1419.70,-85.0,-8.8589
1450,1419.70,-80.0,-9.3696
1450,1419.70,-75.0,-10.2975
1450,1419.70,-70.0,-11.7951
1450,1419.70,-65.0,-14.1955
1450,1419.70,-60.0,-18.3629
1450,1419.70,-55.0,-26.4237
1450,1419.70,-50.0,-20.8022
1450,1419.70,-45.0,-14.0352
1450,1419.70,-40.0,-9.9581
1450,1419.70,-35.0,-7.1042
1450,1419.70,-30.0,-4.9684
1450,1419.70,-25.0,-3.3304
1450,1419.70,-20.0,-2.0778
1450,1419.70,-15.0,-1.1479
1450,1419.70,-10.0,-0.5041
1450,1419.70,-5.0,-0.1252
1450,1419.70,0.0,0.0000
1450,1419.70,5.0,-0.1252
1450,1419.70,10.0,-0.5041
1450,1419.70,15.0,-1.1479
1450,1419.70,20.0,-2.0778
1450,1419.70,25.0,-3.3304
1450,1419.70,30.0,-4.9684
1450,1419.70,35.0,-7.1042
1450,1419.70,40.0,-9.9581
1450,1419.70,45.0,-14.0352
1450,1419.70,50.0,-20.8022
1450,1419.70,55.0,-26.4237
1450,1419.70,60.0,-18.3629
1450,1419.70,65.0,-14.1955
1450,1419.70,70.0,-11.7951
1450,1419.70,75.0,-10.2975
1450,1419.70,80.0,-9.3696
1450,1419.70,85.0,-8.8589
1450,1419.70,90.0,-8.6956
1450,1441.07,-90.0,-8.1206
1450,1441.07,-85.0,-8.2750
1450,1441.07,-80.0,-8.7571
1450,1441.07,-75.0,-9.6311
1450,1441.07,-70.0,-11.0357
1450,1441.07,-65.0,-13.2731
1450,1441.07,-60.0,-17.1452
1450,1441.07,-55.0,-26.3957
1450,1441.07,-50.0,-24.4650
1450,1441.07,-45.0,-15.1672
1450,1441.07,-40.0,-10.5290
1450,1441.07,-35.0,-7.4377
1450,1441.07,-30.0,-5.1730
1450,1441.07,-25.0,-3.4556
1450,1441.07,-20.0,-2.1511
1450,1441.07,-15.0,-1.1866
1450,1441.07,-10.0,-0.5206
1450,1441.07,-5.0,-0.1292
1450,1441.07,0.0,0.0000
1450,1441.07,5.0,-0.1292
1450,1441.07,10.0,-0.5206
1450,1441.07,15.0,-1.1866
1450,1441.07,20.0,-2.1511
1450,1441.07,25.0,-3.4556
1450,1441.07,30.0,-5.1730
1450,1441.07,35.0,-7.4377
1450,1441.07,40.0,-10.5290
1450,1441.07,45.0,-15.1672
1450,1441.07,50.0,-24.4650
1450,1441.07,55.0,-26.3957
1450,1441.07,60.0,-17.1452
1450,1441.07,65.0,-13.2731
1450,1441.07,70.0,-11.0357
1450,1441.07,75.0,-9.6311
1450,1441.07,80.0,-8.7571
1450,1441.07,85.0,-8.2750
1450,1441.07,90.0,-8.1206
1450,1462.44,-90.0,-7.5456
1450,1462.44,-85.0,-7.6902
1450,1462.44,-80.0,-8.1410
1450,1462.44,-75.0,-8.9550
1450,1462.44,-70.0,-10.2528
1450,1462.44,-65.0,-12.2881
1450,1462.44,-60.0,-15.6873
1450,1462.44,-55.0,-22.8240
1450,1462.44,-50.0,-27.9692
1450,1462.44,-45.0,-16.2204
1450,1462.44,-40.0,-11.0638
1450,1462.44,-35.0,-7.7524
1450,1462.44,-30.0,-5.3670
1450,1462.44,-25.0,-3.5748
1450,1462.44,-20.0,-2.2210
1450,1462.44,-15.0,-1.2236
1450,1462.44,-10.0,-0.5364
1450,1462.44,-5.0,-0.1330
1450,1462.44,0.0,0.0000
1450,1462.44,5.0,-0.1330
1450,1462.44,10.0,-0.5364
1450,1462.44,15.0,-1.2236
1450,1462.44,20.0,-2.2210
1450,1462.44,25.0,-3.5748
1450,1462.44,30.0,-5.3670
1450,1462.44,35.0,-7.7524
1450,1462.44,40.0,-11.0638
1450,1462.44,45.0,-16.2204
1450,1462.44,50.0,-27.9692
1450,1462.44,55.0,-22.8240
1450,1462.44,60.0,-15.6873
1450,1462.44,65.0,-12.2881
1450,1462.44,70.0,-10.2528
1450,1462.44,75.0,-8.9550
1450,1462.44,80.0,-8.1410
1450,1462.44,85.0,-7.6902
1450,1462.44,90.0,-7.5456
1450,1483.81,-90.0,-6.9841
1450,1483.81,-85.0,-7.1190
1450,1483.81,-80.0,-7.5384
1450,1483.81,-75.0,-8.2923
1450,1483.81,-70.0,-9.4833
1450,1483.81,-65.0,-11.3173
1450,1483.81,-60.0,-14.2555
1450,1483.81,-55.0,-19.6026
1450,1483.81,-50.0,-26.3656
1450,1483.81,-45.0,-17.0329
1450,1483.81,-40.0,-11.5372
1450,1483.81,-35.0,-8.0413
1450,1483.81,-30.0,-5.5481
1450,1483.81,-25.0,-3.6871
1450,1483.81,-20.0,-2.2872
1450,1483.81,-15.0,-1.2588
1450,1483.81,-10.0,-0.5514
1450,1483.81,-5.0,-0.1367
1450,1483.81,0.0,0.0000
1450,1483.81,5.0,-0.1367
1450,1483.81,10.0,-0.5514
1450,1483.81,15.0,-1.2588
1450,1483.81,20.0,-2.2872
1450,1483.81,25.0,-3.6871
1450,1483.81,30.0,-5.5481
1450,1483.81,35.0,-8.0413
1450,1483.81,40.0,-11.5372
1450,1483.81,45.0,-17.0329
1450,1483.81,50.0,-26.3656
1450,1483.81,55.0,-19.6026
1450,1483.81,60.0,-14.2555
1450,1483.81,65.0,-11.3173
1450,1483.81,70.0,-9.4833
1450,1483.81,75.0,-8.2923
1450,1483.81,80.0,-7.5384
1450,1483.81,85.0,-7.1190
1450,1483.81,90.0,-6.9841
1450,1505.18,-90.0,-6.4448
1450,1505.18,-85.0,-6.5702
1450,1505.18,-80.0,-6.9597
1450,1505.18,-75.0,-7.6564
1450,1505.18,-70.0,-8.7473
1450,1505.18,-65.0,-10.3979
1450,1505.18,-60.0,-12.9441
1450,1505.18,-55.0,-17.1237
1450,1505.18,-50.0,-22.4920
1450,1505.18,-45.0,-17.4091
1450,1505.18,-40.0,-11.9203
1450,1505.18,-35.0,-8.2975
1450,1505.18,-30.0,-5.7140
1450,1505.18,-25.0,-3.7916
1450,1505.18,-20.0,-2.3495
1450,1505.18,-15.0,-1.2920
1450,1505.18,-10.0,-0.5657
1450,1505.18,-5.0,-0.1402
1450,1505.18,0.0,0.0000
1450,1505.18,5.0,-0.1402
1450,1505.18,10.0,-0.5657
1450,1505.18,15.0,-1.2920
1450,1505.18,20.0,-2.3495
1450,1505.18,25.0,-3.7916
1450,1505.18,30.0,-5.7140
1450,1505.18,35.0,-8.2975
1450,1505.18,40.0,-11.9203
1450,1505.18,45.0,-17.4091
1450,1505.18,50.0,-22.4920
1450,1505.18,55.0,-17.1237
1450,1505.18,60.0,-12.9441
1450,1505.18,65.0,-10.3979
1450,1505.18,70.0,-8.7473
1450,1505.18,75.0,-7.6564
1450,1505.18,80.0,-6.9597
1450,1505.18,85.0,-6.5702
1450,1505.18,90.0,-6.4448
1450,1526.54,-90.0,-5.9323
1450,1526.54,-85.0,-6.0489
1450,1526.54,-80.0,-6.4104
1450,1526.54,-75.0,-7.0543
1450,1526.54,-70.0,-8.0543
1450,1526.54,-65.0,-9.5439
1450,1526.54,-60.0,-11.7704
1450,1526.54,-55.0,-15.1734
1450,1526.54,-50.0,-19.4041
1450,1526.54,-45.0,-17.2395
1450,1526.54,-40.0,-12.1853
1450,1526.54,-35.0,-8.5140
1450,1526.54,-30.0,-5.8626
1450,1526.54,-25.0,-3.8876
1450,1526.54,-20.0,-2.4074
1450,1526.54,-15.0,-1.3232
1450,1526.54,-10.0,-0.5791
1450,1526.54,-5.0,-0.1435
1450,1526.54,0.0,0.0000
1450,1526.54,5.0,-0.1435
1450,1526.54,10.0,-0.5791
1450,1526.54,15.0,-1.3232
1450,1526.54,20.0,-2.4074
1450,1526.54,25.0,-3.8876
1450,1526.54,30.0,-5.8626
1450,1526.54,35.0,-8.5140
1450,1526.54,40.0,-12.1853
1450,1526.54,45.0,-17.2395
1450,1526.54,50.0,-19.4041
1450,1526.54,55.0,-15.1734
1450,1526.54,60.0,-11.7704
1450,1526.54,65.0,-9.5439
1450,1526.54,70.0,-8.0543
1450,1526.54,75.0,-7.0543
1450,1526.54,80.0,-6.4104
1450,1526.54,85.0,-6.0489
1450,1526.54,90.0,-5.9323
1450,1547.91,-90.0,-5.4489
1450,1547.91,-85.0,-5.5574
1450,1547.91,-80.0,-5.8932
1450,1547.91,-75.0,-6.4890
1450,1547.91,-70.0,-7.4076
1450,1547.91,-65.0,-8.7580
1450,1547.91,-60.0,-10.7258
1450,1547.91,-55.0,-13.5865
1450,1547.91,-50.0,-17.0542
1450,1547.91,-45.0,-16.5973
1450,1547.91,-40.0,-12.3115
1450,1547.91,-35.0,-8.6845
1450,1547.91,-30.0,-5.9919
1450,1547.91,-25.0,-3.9744
1450,1547.91,-20.0,-2.4608
1450,1547.91,-15.0,-1.3522
1450,1547.91,-10.0,-0.5917
1450,1547.91,-5.0,-0.1466
1450,1547.91,0.0,0.0000
1450,1547.91,5.0,-0.1466
1450,1547.91,10.0,-0.5917
1450,1547.91,15.0,-1.3522
1450,1547.91,20.0,-2.4608
1450,1547.91,25.0,-3.9744
1450,1547.91,30.0,-5.9919
1450,1547.91,35.0,-8.6845
1450,1547.91,40.0,-12.3115
1450,1547.91,45.0,-16.5973
1450,1547.91,50.0,-17.0542
1450,1547.91,55.0,-13.5865
1450,1547.91,60.0,-10.7258
1450,1547.91,65.0,-8.7580
1450,1547.91,70.0,-7.4076
1450,1547.91,75.0,-6.4890
1450,1547.91,80.0,-5.8932
1450,1547.91,85.0,-5.5574
1450,1547.91,90.0,-5.4489
1450,1569.28,-90.0,-4.9952
1450,1569.28,-85.0,-5.0962
1450,1569.28,-80.0,-5.4085
1450,1569.28,-75.0,-5.9608
1450,1569.28,-70.0,-6.8071
1450,1569.28,-65.0,-8.0376
1450,1569.28,-60.0,-9.7947
1450,1569.28,-55.0,-12.2595
1450,1569.28,-50.0,-15.1985
1450,1569.28,-45.0,-15.6713
1450,1569.28,-40.0,-12.2908
1450,1569.28,-35.0,-8.8042
1450,1569.28,-30.0,-6.1003
1450,1569.28,-25.0,-4.0515
1450,1569.28,-20.0,-2.5094
1450,1569.28,-15.0,-1.3790
1450,1569.28,-10.0,-0.6034
1450,1569.28,-5.0,-0.1495
1450,1569.28,0.0,0.0000
1450,1569.28,5.0,-0.1495
1450,1569.28,10.0,-0.6034
1450,1569.28,15.0,-1.3790
1450,1569.28,20.0,-2.5094
1450,1569.28,25.0,-4.0515
1450,1569.28,30.0,-6.1003
1450,1569.28,35.0,-8.8042
1450,1569.28,40.0,-12.2908
1450,1569.28,45.0,-15.6713
1450,1569.28,50.0,-15.1985
1450,1569.28,55.0,-12.2595
1450,1569.28,60.0,-9.7947
1450,1569.28,65.0,-8.0376
1450,1569.28,70.0,-6.8071
1450,1569.28,75.0,-5.9608
1450,1569.28,80.0,-5.4085
1450,1569.28,85.0,-5.0962
1450,1569.28,90.0,-4.9952
1450,1590.65,-90.0,-4.5709
1450,1590.65,-85.0,-4.6652
1450,1590.65,-80.0,-4.9560
1450,1590.65,-75.0,-5.4690
1450,1590.65,-70.0,-6.2511
1450,1590.65,-65.0,-7.3779
1450,1590.65,-60.0,-8.9616
1450,1590.65,-55.0,-11.1261
1450,1590.65,-50.0,-13.6809
1450,1590.65,-45.0,-14.6362
1450,1590.65,-40.0,-12.1303
1450,1590.65,-35.0,-8.8702
1450,1590.65,-30.0,-6.1864
1450,1590.65,-25.0,-4.1183
1450,1590.65,-20.0,-2.5531
1450,1590.65,-15.0,-1.4036
1450,1590.65,-10.0,-0.6143
1450,1590.65,-5.0,-0.1522
1450,1590.65,0.0,0.0000
1450,1590.65,5.0,-0.1522
1450,1590.65,10.0,-0.6143
1450,1590.65,15.0,-1.4036
1450,1590.65,20.0,-2.5531
1450,1590.65,25.0,-4.1183
1450,1590.65,30.0,-6.1864
1450,1590.65,35.0,-8.8702
1450,1590.65,40.0,-12.1303
1450,1590.65,45.0,-14.6362
1450,1590.65,50.0,-13.6809
1450,1590.65,55.0,-11.1261
1450,1590.65,60.0,-8.9616
1450,1590.65,65.0,-7.3779
1450,1590.65,70.0,-6.2511
1450,1590.65,75.0,-5.4690
1450,1590.65,80.0,-4.9560
1450,1590.65,85.0,-4.6652
1450,1590.65,90.0,-4.5709
1450,1612.02,-90.0,-4.1752
1450,1612.02,-85.0,-4.2632
1450,1612.02,-80.0,-4.5345
1450,1612.02,-75.0,-5.0119
1450,1612.02,-70.0,-5.7369
1450,1612.02,-65.0,-6.7737
1450,1612.02,-60.0,-8.2126
1450,1612.02,-55.0,-10.1420
1450,1612.02,-50.0,-12.4057
1450,1612.02,-45.0,-13.5998
1450,1612.02,-40.0,-11.8501
1450,1612.02,-35.0,-8.8817
1450,1612.02,-30.0,-6.2495
1450,1612.02,-25.0,-4.1746
1450,1612.02,-20.0,-2.5918
1450,1612.02,-15.0,-1.4258
1450,1612.02,-10.0,-0.6242
1450,1612.02,-5.0,-0.1547
1450,1612.02,0.0,0.0000
1450,1612.02,5.0,-0.1547
1450,1612.02,10.0,-0.6242
1450,1612.02,15.0,-1.4258
1450,1612.02,20.0,-2.5918
1450,1612.02,25.0,-4.1746
1450,1612.02,30.0,-6.2495
1450,1612.02,35.0,-8.8817
1450,1612.02,40.0,-11.8501
1450,1612.02,45.0,-13.5998
1450,1612.02,50.0,-12.4057
1450,1612.02,55.0,-10.1420
1450,1612.02,60.0,-8.2126
1450,1612.02,65.0,-6.7737
1450,1612.02,70.0,-5.7369
1450,1612.02,75.0,-5.0119
1450,1612.02,80.0,-4.5345
1450,1612.02,85.0,-4.2632
1450,1612.02,90.0,-4.1752
1450,1633.39,-90.0,-3.8068
1450,1633.39,-85.0,-3.8891
1450,1633.39,-80.0,-4.1425
1450,1633.39,-75.0,-4.5877
1450,1633.39,-70.0,-5.2616
1450,1633.39,-65.0,-6.2196
1450,1633.39,-60.0,-7.5362
1450,1633.39,-55.0,-9.2768
1450,1633.39,-50.0,-11.3121
1450,1633.39,-45.0,-12.6140
1450,1633.39,-40.0,-11.4776
1450,1633.39,-35.0,-8.8403
1450,1633.39,-30.0,-6.2892
1450,1633.39,-25.0,-4.2201
1450,1633.39,-20.0,-2.6254
1450,1633.39,-15.0,-1.4457
1450,1633.39,-10.0,-0.6332
1450,1633.39,-5.0,-0.1570
1450,1633.39,0.0,0.0000
1450,1633.39,5.0,-0.1570
1450,1633.39,10.0,-0.6332
1450,1633.39,15.0,-1.4457
1450,1633.39,20.0,-2.6254
1450,1633.39,25.0,-4.2201
1450,1633.39,30.0,-6.2892
1450,1633.39,35.0,-8.8403
1450,1633.39,40.0,-11.4776
1450,1633.39,45.0,-12.6140
1450,1633.39,50.0,-11.3121
1450,1633.39,55.0,-9.2768
1450,1633.39,60.0,-7.5362
1450,1633.39,65.0,-6.2196
1450,1633.39,70.0,-5.2616
1450,1633.39,75.0,-4.5877
1450,1633.39,80.0,-4.1425
1450,1633.39,85.0,-3.8891
1450,1633.39,90.0,-3.8068
1450,1654.76,-90.0,-3.4644
1450,1654.76,-85.0,-3.5413
1450,1654.76,-80.0,-3.7783
1450,1654.76,-75.0,-4.1943
1450,1654.76,-70.0,-4.8222
1450,1654.76,-65.0,-5.7108
1450,1654.76,-60.0,-6.9227
1450,1654.76,-55.0,-8.5081
1450,1654.76,-50.0,-10.3594
1450,1654.76,-45.0,-11.6986
1450,1654.76,-40.0,-11.0411
1450,1654.76,-35.0,-8.7497
1450,1654.76,-30.0,-6.3056
1450,1654.76,-25.0,-4.2548
1450,1654.76,-20.0,-2.6539
1450,1654.76,-15.0,-1.4633
1450,1654.76,-10.0,-0.6414
1450,1654.76,-5.0,-0.1590
1450,1654.76,0.0,0.0000
1450,1654.76,5.0,-0.1590
1450,1654.76,10.0,-0.6414
1450,1654.76,15.0,-1.4633
1450,1654.76,20.0,-2.6539
1450,1654.76,25.0,-4.2548
1450,1654.76,30.0,-6.3056
1450,1654.76,35.0,-8.7497
1450,1654.76,40.0,-11.0411
1450,1654.76,45.0,-11.6986
1450,1654.76,50.0,-10.3594
1450,1654.76,55.0,-8.5081
1450,1654.76,60.0,-6.9227
1450,1654.76,65.0,-5.7108
1450,1654.76,70.0,-4.8222
1450,1654.76,75.0,-4.1943
1450,1654.76,80.0,-3.7783
1450,1654.76,85.0,-3.5413
1450,1654.76,90.0,-3.4644
1450,1676.13,-90.0,-3.1464
1450,1676.13,-85.0,-3.2185
1450,1676.13,-80.0,-3.4404
1450,1676.13,-75.0,-3.8296
1450,1676.13,-70.0,-4.4160
1450,1676.13,-65.0,-5.2430
1450,1676.13,-60.0,-6.3643
1450,1676.13,-55.0,-7.8197
1450,1676.13,-50.0,-9.5191
1450,1676.13,-45.0,-10.8575
1450,1676.13,-40.0,-10.5659
1450,1676.13,-35.0,-8.6153
1450,1676.13,-30.0,-6.2994
1450,1676.13,-25.0,-4.2788
1450,1676.13,-20.0,-2.6773
1450,1676.13,-15.0,-1.4787
1450,1676.13,-10.0,-0.6487
1450,1676.13,-5.0,-0.1609
1450,1676.13,0.0,0.0000
1450,1676.13,5.0,-0.1609
1450,1676.13,10.0,-0.6487
1450,1676.13,15.0,-1.4787
1450,1676.13,20.0,-2.6773
1450,1676.13,25.0,-4.2788
1450,1676.13,30.0,-6.2994
1450,1676.13,35.0,-8.6153
1450,1676.13,40.0,-10.5659
1450,1676.13,45.0,-10.8575
1450,1676.13,50.0,-9.5191
1450,1676.13,55.0,-7.8197
1450,1676.13,60.0,-6.3643
1450,1676.13,65.0,-5.2430
1450,1676.13,70.0,-4.4160
1450,1676.13,75.0,-3.8296
1450,1676.13,80.0,-3.4404
1450,1676.13,85.0,-3.2185
1450,1676.13,90.0,-3.1464
1450,1697.50,-90.0,-2.8515
1450,1697.50,-85.0,-2.9191
1450,1697.50,-80.0,-3.1271
1450,1697.50,-75.0,-3.4916
1450,1697.50,-70.0,-4.0403
1450,1697.50,-65.0,-4.8122
1450,1697.50,-60.0,-5.8542
1450,1697.50,-55.0,-7.1989
1450,1697.50,-50.0,-8.7706
1450,1697.50,-45.0,-10.0877
1450,1697.50,-40.0,-10.0722
1450,1697.50,-35.0,-8.4432
1450,1697.50,-30.0,-6.2716
1450,1697.50,-25.0,-4.2923
1450,1697.50,-20.0,-2.6958
1450,1697.50,-15.0,-1.4917
1450,1697.50,-10.0,-0.6550
1450,1697.50,-5.0,-0.1626
1450,1697.50,0.0,0.0000
1450,1697.50,5.0,-0.1626
1450,1697.50,10.0,-0.6550
1450,1697.50,15.0,-1.4917
1450,1697.50,20.0,-2.6958
1450,1697.50,25.0,-4.2923
1450,1697.50,30.0,-6.2716
1450,1697.50,35.0,-8.4432
1450,1697.50,40.0,-10.0722
1450,1697.50,45.0,-10.0877
1450,1697.50,50.0,-8.7706
1450,1697.50,55.0,-7.1989
1450,1697.50,60.0,-5.8542
1450,1697.50,65.0,-4.8122
1450,1697.50,70.0,-4.0403
1450,1697.50,75.0,-3.4916
1450,1697.50,80.0,-3.1271
1450,1697.50,85.0,-2.9191
1450,1697.50,90.0,-2.8515
1450,1718.86,-90.0,-2.5783
1450,1718.86,-85.0,-2.6417
1450,1718.86,-80.0,-2.8367
1450,1718.86,-75.0,-3.1786
1450,1718.86,-70.0,-3.6928
1450,1718.86,-65.0,-4.4150
1450,1718.86,-60.0,-5.3868
1450,1718.86,-55.0,-6.6361
1450,1718.86,-50.0,-8.0985
1450,1718.86,-45.0,-9.3834
1450,1718.86,-40.0,-9.5749
1450,1718.86,-35.0,-8.2403
1450,1718.86,-30.0,-6.2238
1450,1718.86,-25.0,-4.2955
1450,1718.86,-20.0,-2.7093
1450,1718.86,-15.0,-1.5025
1450,1718.86,-10.0,-0.6606
1450,1718.86,-5.0,-0.1640
1450,1718.86,0.0,0.0000
1450,1718.86,5.0,-0.1640
1450,1718.86,10.0,-0.6606
1450,1718.86,15.0,-1.5025
1450,1718.86,20.0,-2.7093
1450,1718.86,25.0,-4.2955
1450,1718.86,30.0,-6.2238
1450,1718.86,35.0,-8.2403
1450,1718.86,40.0,-9.5749
1450,1718.86,45.0,-9.3834
1450,1718.86,50.0,-8.0985
1450,1718.86,55.0,-6.6361
1450,1718.86,60.0,-5.3868
1450,1718.86,65.0,-4.4150
1450,1718.86,70.0,-3.6928
1450,1718.86,75.0,-3.1786
1450,1718.86,80.0,-2.8367
1450,1718.86,85.0,-2.6417
1450,1718.86,90.0,-2.5783
1450,1740.23,-90.0,-2.3254
1450,1740.23,-85.0,-2.3848
1450,1740.23,-80.0,-2.5678
1450,1740.23,-75.0,-2.8887
1450,1740.23,-70.0,-3.3712
1450,1740.23,-65.0,-4.0483
1450,1740.23,-60.0,-4.9576
1450,1740.23,-55.0,-6.1234
1450,1740.23,-50.0,-7.4911
1450,1740.23,-45.0,-8.7384
1450,1740.23,-40.0,-9.0844
1450,1740.23,-35.0,-8.0133
1450,1740.23,-30.0,-6.1574
1450,1740.23,-25.0,-4.2890
1450,1740.23,-20.0,-2.7180
1450,1740.23,-15.0,-1.5111
1450,1740.23,-10.0,-0.6653
1450,1740.23,-5.0,-0.1653
1450,1740.23,0.0,0.0000
1450,1740.23,5.0,-0.1653
1450,1740.23,10.0,-0.6653
1450,1740.23,15.0,-1.5111
1450,1740.23,20.0,-2.7180
1450,1740.23,25.0,-4.2890
1450,1740.23,30.0,-6.1574
1450,1740.23,35.0,-8.0133
1450,1740.23,40.0,-9.0844
1450,1740.23,45.0,-8.7384
1450,1740.23,50.0,-7.4911
1450,1740.23,55.0,-6.1234
1450,1740.23,60.0,-4.9576
1450,1740.23,65.0,-4.0483
1450,1740.23,70.0,-3.3712
1450,1740.23,75.0,-2.8887
1450,1740.23,80.0,-2.5678
1450,1740.23,85.0,-2.3848
1450,1740.23,90.0,-2.3254
1450,1761.60,-90.0,-2.0916
1450,1761.60,-85.0,-2.1473
1450,1761.60,-80.0,-2.3191
1450,1761.60,-75.0,-2.6203
1450,1761.60,-70.0,-3.0736
1450,1761.60,-65.0,-3.7095
1450,1761.60,-60.0,-4.5625
1450,1761.60,-55.0,-5.6545
1450,1761.60,-50.0,-6.9390
1450,1761.60,-45.0,-8.1465
1450,1761.60,-40.0,-8.6073
1450,1761.60,-35.0,-7.7683
1450,1761.60,-30.0,-6.0746
1450,1761.60,-25.0,-4.2731
1450,1761.60,-20.0,-2.7221
1450,1761.60,-15.0,-1.5177
1450,1761.60,-10.0,-0.6692
1450,1761.60,-5.0,-0.1664
1450,1761.60,0.0,0.0000
1450,1761.60,5.0,-0.1664
1450,1761.60,10.0,-0.6692
1450,1761.60,15.0,-1.5177
1450,1761.60,20.0,-2.7221
1450,1761.60,25.0,-4.2731
1450,1761.60,30.0,-6.0746
1450,1761.60,35.0,-7.7683
1450,1761.60,40.0,-8.6073
1450,1761.60,45.0,-8.1465
1450,1761.60,50.0,-6.9390
1450,1761.60,55.0,-5.6545
1450,1761.60,60.0,-4.5625
1450,1761.60,65.0,-3.7095
1450,1761.60,70.0,-3.0736
1450,1761.60,75.0,-2.6203
1450,1761.60,80.0,-2.3191
1450,1761.60,85.0,-2.1473
1450,1761.60,90.0,-2.0916
1450,1782.97,-90.0,-1.8757
1450,1782.97,-85.0,-1.9279
1450,1782.97,-80.0,-2.0890
1450,1782.97,-75.0,-2.3720
1450,1782.97,-70.0,-2.7981
1450,1782.97,-65.0,-3.3962
1450,1782.97,-60.0,-4.1982
1450,1782.97,-55.0,-5.2243
1450,1782.97,-50.0,-6.4350
1450,1782.97,-45.0,-7.6021
1450,1782.97,-40.0,-8.1479
1450,1782.97,-35.0,-7.5109
1450,1782.97,-30.0,-5.9771
1450,1782.97,-25.0,-4.2486
1450,1782.97,-20.0,-2.7218
1450,1782.97,-15.0,-1.5222
1450,1782.97,-10.0,-0.6723
1450,1782.97,-5.0,-0.1673
1450,1782.97,0.0,0.0000
